PLA_CODE;SMP_DB_REAL;SMP_DE_REAL;SMP_D_ANALYSIS;POL_CODE;MEA_CODE;MEA_PHYSICAL_UNIT;MEA_VALUE;MEA_F_STATUS;JOB_TYPE;
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"0.803858520900321";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.108105111431423";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"21.3438296928706";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"5.26665927486417";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"5.26665927486417";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"122.519126288946";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.123417403536955";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.02994372990354";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.165795819935691";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"32.9079581993569";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"5.52652733118971";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"8.54099678456592";"A";"DATA_VALIDATE_TECH";
"HES14";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"119.573954983923";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"3.21543408360195E-02";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.264124942581534";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.221061093247588";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"7.75149288011024";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"1.60771704180064";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"6.02893890675241";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"113.688562241617";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"8.02250803858041E-02";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.589496248660236";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"4.82315112540193E-02";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"12.0578778135048";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"3.21543408360129";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"3.48338692390139";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"188.638799571275";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.199708601286163";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.35651125401929";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"1.4318729903537";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"45.2170418006431";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"7.03376205787781";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"54.2604501607717";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"633.038585209003";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.160771704180047";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"1.63283762057878";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.552652733118971";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"59.5357717041801";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"7.28496784565916";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"25.120578778135";"A";"DATA_VALIDATE_TECH";
"HES15";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"334.103697749196";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"4.24896646761832E-02";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.172255397335783";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"6.60312356453835E-02";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"3.73220027560864";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"2.18190169958659";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"2.15319246669729";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"47.6573265962334";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"5.66184351554111E-02";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.37513397642015";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"5.09110396570204E-02";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"4.82315112540193";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"3.21543408360129";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"2.35798499464094";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"85.4769560557342";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"5.09479986694179E-02";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"0.498946668145027";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.188490963521455";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"12.1964741102118";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"2.38385630335957";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"7.76139261558931";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"112.263000332631";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.118142081993586";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.40675241157556";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"1.0048231511254";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"33.4103697749196";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"5.77773311897106";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"37.6808681672026";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"464.730707395498";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"6.69714630224894E-02";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"0.678255627009646";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.135651125401929";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"30.3959003215434";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"3.26567524115756";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"7.03376205787781";"A";"DATA_VALIDATE_TECH";
"HES16";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"93.6997588424437";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"2.87092328893119E-02";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"1.86610013780432";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.186610013780432";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"45.3605879650896";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"18.0868167202572";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"6.02893890675241";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"135.22048690859";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"0.110289389067499";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"2.94748124330118";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.37513397642015";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"367.095391211147";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"30.2786709539121";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"20.6323687031083";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"364.415862808146";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"0.10752300698527";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"3.04911852755294";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.831577780241712";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"252.245260006653";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"35.2034593635658";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"35.2034593635658";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"670.806076061648";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.143137057877767";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"2.36133440514469";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.979702572347267";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"580.28536977492";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"21.6036977491961";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"37.9320739549839";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"748.593247588424";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.131682073954943";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"1.08018488745981";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.452170418006431";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"176.848874598071";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"19.342845659164";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"14.8211414790997";"A";"DATA_VALIDATE_TECH";
"HES20C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"273.814308681672";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"3.07188791915478E-02";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"1.49288011024345";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.20957740009187";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"49.3798805695912";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"16.0771704180064";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"5.74184657785944";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"125.172255397336";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"7.14898177920657E-02";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"1.55412647374062";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.267952840300107";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"195.605573419078";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"19.0246516613076";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"12.3258306538049";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"253.751339764201";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"8.64009313670829E-02";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"2.57789111874931";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.554385186827808";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"168.810289389068";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"27.9964519348043";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"17.7403259784899";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/03/04 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"363.122297372214";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.129923633440487";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.75844051446945";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.753617363344051";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"258.741961414791";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"14.5699356913183";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"22.3573151125402";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"396.905144694534";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.113243569131865";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"2.76326366559486";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.628014469453376";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"291.398713826367";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"32.4055466237942";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"27.6326366559485";"A";"DATA_VALIDATE_TECH";
"HES20D";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"411.977491961415";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"3.58865411116705E-02";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"1.98093706936151";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.315801561782269";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"23.8286632981167";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"10.048231511254";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"7.46440055121727";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/01/05 00:00";"2026/02/02 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"106.798346348186";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"6.17095391211298E-02";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"1.39335476956056";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.155412647374062";"A";"DATA_VALIDATE_TECH";
"HES21";"2026/02/02 00:00";"2026/03/04 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"45.8199356913183";"A";"DATA_VALIDATE_TECH";
